200.0 0.9999998852105487 0.999999999999987 1.0 1.0 1.0 1.0 1.0 1.0
201.0 0.9999998719022039 0.9999999999999837 1.0 1.0 1.0 1.0 1.0 1.0
202.0 0.9999998572060896 0.9999999999999798 1.0 1.0 1.0 1.0 1.0 1.0
203.0 0.9999998409941963 0.9999999999999749 1.0 1.0 1.0 1.0 1.0 1.0
204.0 0.9999998231282984 0.9999999999999688 1.0 1.0 1.0 1.0 1.0 1.0
205.0 0.9999998034592354 0.9999999999999613 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998
206.0 0.9999997818263364 0.9999999999999523 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998
207.0 0.9999997580565557 0.9999999999999414 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998
208.0 0.9999997319637546 0.9999999999999282 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
209.0 0.9999997033478372 0.9999999999999123 1.0 1.0 1.0 1.0 1.0 1.0
210.0 0.9999996719938873 0.9999999999998925 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
211.0 0.9999996376712583 0.9999999999998688 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998
212.0 0.9999996001326604 0.9999999999998403 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
213.0 0.9999995591132498 0.9999999999998059 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
214.0 0.99999951432943 0.9999999999997646 1.0 1.0 1.0 1.0 1.0 1.0
215.0 0.9999994654778921 0.9999999999997149 1.0 1.0 1.0 1.0 1.0 1.0
216.0 0.9999994122343683 0.9999999999996553 1.0 1.0 1.0 1.0 1.0 1.0
217.0 0.9999993542527208 0.9999999999995842 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002
218.0 0.9999992911633575 0.9999999999994987 1.0 1.0 1.0 1.0 1.0 1.0
219.0 0.9999992225722755 0.9999999999993969 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
220.0 0.99999914805962 0.9999999999992758 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
221.0 0.9999990671782469 0.9999999999991321 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002
222.0 0.9999989794524256 0.9999999999989609 1.0 1.0 1.0 1.0 1.0 1.0
223.0 0.9999988843762119 0.9999999999987581 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
224.0 0.9999987814120548 0.9999999999985185 1.0 1.0 1.0 1.0 1.0 1.0
225.0 0.999998669989118 0.9999999999982355 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002
226.0 0.999998549501649 0.999999999997901 1.0 1.0 1.0 1.0 1.0 1.0
227.0 0.9999984193072551 0.9999999999975075 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002
228.0 0.9999982787251726 0.9999999999970441 1.0 1.0 1.0 1.0 1.0 1.0
229.0 0.9999981270344008 0.9999999999965002 1.0 1.0 1.0 1.0 1.0 1.0
230.0 0.9999979634717806 0.9999999999958623 1.0 1.0 1.0 1.0 1.0 1.0
231.0 0.9999977872301251 0.999999999995115 1.0 1.0 1.0 1.0 1.0 1.0
232.0 0.9999975974561578 0.999999999994241 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999 0.9999999999999999
233.0 0.9999973932483539 0.9999999999932205 1.0 1.0 1.0 1.0 1.0 1.0
234.0 0.9999971736549261 0.9999999999920303 1.0 1.0 1.0 1.0 1.0 1.0
235.0 0.9999969376716191 0.999999999990644 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002 1.0000000000000002
