200.0 2.064942106848909e-06 4.193409095317611e-06 6.387355074802003e-06 8.648794256979951e-06 1.0979802803825075e-05 1.338252073240892e-05 1.5859153878234467e-05 0.9999999999999999
201.0 1.6485367996211068e-06 3.3486751969740392e-06 5.102030306582078e-06 6.910267789815051e-06 8.775105436444563e-06 1.0698314795661086e-05 1.2681722858098299e-05 1.0000000000000002
202.0 1.3140924091284252e-06 2.670029771648243e-06 4.069144507695264e-06 5.512811460320233e-06 7.002449245946594e-06 8.539521647801797e-06 1.012553905368861e-05 0.9999999999999999
203.0 1.045917668959619e-06 2.1257113987615164e-06 3.240478357981138e-06 4.391351247503051e-06 5.579499451087466e-06 6.806130223182315e-06 8.072489915185865e-06 0.9999999999999999
204.0 8.31230123598008e-07 1.6898395098567164e-06 2.576729959393971e-06 3.492832974132718e-06 4.439110735421129e-06 5.4165571143567694e-06 6.42619871537464e-06 0.9999999999999999
205.0 6.59637114739713e-07 1.3413664165858028e-06 2.045927788805252e-06 2.774085892828742e-06 3.526630997981509e-06 4.304379838993961e-06 5.108176502221794e-06 0.9999999999999999
206.0 5.227051619999742e-07 1.0632075714055864e-06 1.622113185147856e-06 2.2000485909628465e-06 2.797661709753803e-06 3.41562252186144e-06 4.054623818055977e-06 0.9999999999999999
207.0 4.136035448040196e-07 8.415214885080907e-07 1.2842492315923275e-06 1.7422993191790625e-06 2.2162020343370543e-06 2.7065060119152536e-06 3.2137788736163376e-06 0.9999999999999999
208.0 3.2680999817685714e-07 6.651149836360714e-07 1.0153192690294625e-06 1.3778413875907323e-06 1.7531145932845634e-06 2.1415873785448808e-06 2.5437240102207427e-06 1.0
209.0 2.5786826285933463e-07 5.249530651373529e-07 8.015838151158412e-07 1.0881016942705608e-06 1.3848600780367757e-06 1.6922249716116608e-06 2.010575461330884e-06 0.9999999999999998
210.0 2.0318880968690362e-07 4.137559846997404e-07 6.319694529220337e-07 8.581068712855661e-07 1.0924559790446264e-06 1.3353149638774477e-06 1.586992841280536e-06 1.0000000000000002
211.0 1.598854175898714e-07 3.256686908043657e-07 4.975673788142645e-07 6.758070660026507e-07 8.606216579891448e-07 1.0522536885730902e-06 1.2509546379984073e-06 0.9999999999999998
212.0 1.2564144998476262e-07 2.55990273143904e-07 3.9122283867901444e-07 5.31522123694937e-07 6.770779607698121e-07 8.280872948002364e-07 9.84754449469002e-07 0.9999999999999998
213.0 9.860066962836025e-08 2.009529898798279e-07 3.071997066723416e-07 4.174889972081392e-07 5.319746766241993e-07 6.508164125051686e-07 7.741799475579069e-07 0.9999999999999999
214.0 7.727827892938103e-08 1.5754217515705777e-07 2.4090703663773513e-07 3.2749266772183006e-07 4.1742350132397415e-07 5.108287777429569e-07 6.07842730390067e-07 0.9999999999999999
215.0 6.048859083366911e-08 1.2334977096799718e-07 1.8867660209505952e-07 2.565657961169007e-07 3.271178583187374e-07 4.0043723615780487e-07 4.766324738881007e-07 1.0000000000000002
216.0 4.7286342230402366e-08 9.645545036450026e-08 1.475822890269429e-07 2.0074480764267683e-07 2.5602405927947015e-07 3.135043242222077e-07 3.7327323846735085e-07 0.9999999999999999
217.0 3.691917292061219e-08 7.533032934578307e-08 1.1529376349124066e-07 1.5687220618484965e-07 2.001309233346682e-07 2.4513781837624977e-07 2.919635388599948e-07 0.9999999999999999
218.0 2.8789222271161705e-08 5.875913004632763e-08 8.995814482107513e-08 1.2243667391835516e-07 1.562471919295509e-07 1.9144432549550606e-07 2.28084941564496e-07 1.0
219.0 2.2422154786969457e-08 4.577738228314788e-08 7.010451123536989e-08 9.54439862021496e-08 1.2183793479357967e-07 1.4933023770931755e-07 1.7796660169109535e-07 1.0
220.0 1.744222547463138e-08 3.562085519391679e-08 5.456697985605749e-08 7.431300279512806e-08 9.489269539989323e-08 1.1634125487237009e-07 1.386953644249171e-07 1.0000000000000002
221.0 1.3552245156041493e-08 2.7684913923286507e-08 4.2422865020614025e-08 5.7792021829776804e-08 7.381941799330253e-08 9.053324496527842e-08 1.0796290159865767e-07 1.0
222.0 1.051751269063908e-08 2.1491913916551324e-08 3.294305124861946e-08 4.489163445020283e-08 5.7359272931345354e-08 7.036851483001536e-08 8.394288779105593e-08 1.0000000000000002
223.0 8.152952143345847e-09 1.6665090962822486e-08 2.5552240792979672e-08 3.4830923125242213e-08 4.4518387321827015e-08 5.463264268278898e-08 6.519249192580882e-08 0.9999999999999999
224.0 6.312834078914264e-09 1.2907690339042923e-08 1.9797167954930554e-08 2.6994428961633154e-08 3.4513223400155246e-08 4.2367915586241993e-08 5.057351155271127e-08 1.0
225.0 4.8825763027189794e-09 9.986313167223453e-09 1.532122825330938e-08 2.0897792979267475e-08 2.6726953075253362e-08 3.2820150067638916e-08 3.9189343736514154e-08 1.0
226.0 3.772214686523395e-09 7.717650835798313e-09 1.1844262839330765e-08 1.6160370357061706e-08 2.0674675090614775e-08 2.5396278326776557e-08 3.033469928657858e-08 0.9999999999999999
227.0 2.9112127514951298e-09 5.9579361763737834e-09 9.146478003720188e-09 1.2483439573738851e-08 1.5975729504712046e-08 1.9630577996123994e-08 2.3455551797563875e-08 0.9999999999999999
228.0 2.2443424074388647e-09 4.594569031206016e-09 7.055675306331973e-09 9.632892343846419e-09 1.2331698049562476e-08 1.5157828767425668e-08 1.8117291472175594e-08 1.0000000000000002
229.0 1.7284201653198636e-09 3.539478932298563e-09 5.437127387801492e-09 7.4255055266116e-09 9.50895128342403e-09 1.169200999667495e-08 1.3979444324851263e-08 1.0
230.0 1.329725338870792e-09 2.7238730542798223e-09 4.1855642738406666e-09 5.718071337175857e-09 7.324825121816877e-09 9.009422724028319e-09 1.0775635511751525e-08 0.9999999999999999
231.0 1.0219609715259185e-09 2.0940869136227788e-09 3.2188402727878904e-09 4.398804369554736e-09 5.63668933183253e-09 6.935338319495353e-09 8.297734054517403e-09 1.0
232.0 7.846459135180678e-10 1.6083113861244103e-09 2.472936816588385e-09 3.380559097523408e-09 4.333316413916726e-09 5.333453280284612e-09 6.383325828319548e-09 1.0000000000000002
233.0 6.018488285431204e-10 1.2340149218144492e-09 1.8980254681790605e-09 2.5954845859051803e-09 3.3280771983964813e-09 4.097573104633559e-09 4.905831254657972e-09 0.9999999999999999
234.0 4.6119291895371865e-10 9.459163495842671e-10 1.4553708414913683e-09 1.990818197482141e-09 2.5535845987691416e-09 3.145063889619029e-09 3.766721029587171e-09 0.9999999999999998
235.0 3.5307463720326925e-10 7.243930282804359e-10 1.114897848002853e-09 1.525580480180424e-09 1.957483534510928e-09 2.4117034934776947e-09 2.8893934960153667e-09 0.9999999999999998
236.0 2.700512676513092e-10 5.542326681293374e-10 8.532835449457671e-10 1.1679819269401936e-09 1.4991465524468839e-09 1.8476389993738048e-09 2.214365926735661e-09 1.0
237.0 2.063615640885383e-10 4.2365602286036266e-10 6.524625936041554e-10 8.933911801444388e-10 1.1470839985932286e-09 1.4142172892328932e-09 1.6955031190933908e-09 1.0
238.0 1.5755106127745613e-10 3.2355274277996926e-10 4.98458313316878e-10 6.827453538316215e-10 8.769170614399704e-10 1.0815036234134e-09 1.2970636648592746e-09 0.9999999999999999
239.0 1.2017960733094124e-10 2.468847187996902e-10 3.8046965578483594e-10 5.213079785829176e-10 6.697935310418632e-10 8.263415419158605e-10 9.91389786021519e-10 0.9999999999999999
