200.0 2.3749426755656537e-15 9.41459629051595e-19 1.5067972583349836e-24 2.126959649306163e-115 9.15910076017191e-11
201.0 1.804773273951486e-15 7.438679637412095e-19 1.2722824500623189e-24 5.323288256997378e-115 6.603975333325637e-11
202.0 1.3691353529842273e-15 5.865116624641584e-19 1.0713056722347782e-24 1.3144064189865766e-114 4.7559597679492485e-11
203.0 1.0369060460704237e-15 4.614893079363935e-19 8.996346927691292e-25 3.2025736824469026e-114 3.421076311567137e-11
204.0 7.840010166746256e-16 3.623832914748188e-19 7.53465515972631e-25 7.701539148172916e-114 2.4580507584450755e-11
205.0 5.918242884827328e-16 2.8399673094978215e-19 6.293991334210487e-25 1.82832085628849e-113 1.7641437100035054e-11
206.0 4.460488876121765e-16 2.2213351160269843e-19 5.244153115094694e-25 4.28558152489174e-113 1.2647466383974435e-11
207.0 3.3566036813384717e-16 1.7341517197250404e-19 4.35844581345057e-25 9.920509982235504e-113 9.057553187063613e-12
208.0 2.5220857646141607e-16 1.3512909267274681e-19 3.6133940234230175e-25 2.2683394331981166e-112 6.4798844241571645e-12
209.0 1.8922386038775799e-16 1.0510313698107146e-19 2.9884528967537016e-25 5.124049697867526e-112 4.631095643492529e-12
210.0 1.4176275045765305e-16 8.160253044879701e-20 2.465725306705888e-25 1.1437467252194465e-111 3.306521674614334e-12
211.0 1.0605528302578245e-16 6.324534739048484e-20 2.0296896805587543e-25 2.5231101578752046e-111 2.3585279795536835e-12
212.0 7.92318917910482e-17 4.8933493668719775e-20 1.6669419944438755e-25 5.501860469837172e-111 1.6807515526743379e-12
213.0 5.911241764994655e-17 3.779653845498011e-20 1.365954324087911e-25 1.1861122262832437e-110 1.1966565577745158e-12
214.0 4.404348470719428e-17 2.9146155073229116e-20 1.1168514226907252e-25 2.5284790215051203e-110 8.512352934530189e-13
215.0 3.2773437460645915e-17 2.243928616355898e-20 9.112060408315883e-26 5.330690910044849e-110 6.049984737081667e-13
216.0 2.4356374682948688e-17 1.7248455452085546e-20 7.418530981650688e-26 1.1116553550612598e-109 4.296292635107692e-13
217.0 1.8078667909765495e-17 1.3237911925808913e-20 6.027223462329615e-26 2.2934540305335717e-109 3.0484466433068707e-13
218.0 1.3402813699169888e-17 1.0144516816637871e-20 4.886888088213723e-26 4.681797272474874e-109 2.1613178801725936e-13
219.0 9.924617884515838e-18 7.762474028791368e-21 3.954400339306638e-26 9.45814877765932e-109 1.5311721731047447e-13
220.0 7.34061083887875e-18 5.9311648067648136e-21 3.1935902332854916e-26 1.891201326560594e-108 1.0839385447266168e-13
221.0 5.423296852479176e-18 4.525481541979024e-21 2.574216067155502e-26 3.743462093241897e-108 7.66779246796867e-14
222.0 4.0023894777432596e-18 3.448167310442664e-21 2.071069840559324e-26 7.336315742302471e-108 5.420393232158283e-14
223.0 2.9506112031240664e-18 2.623760307051855e-21 1.6632015948377344e-26 1.4236893400404997e-107 3.829090044218992e-14
224.0 2.172966420613914e-18 1.9938187100044433e-21 1.3332502285108284e-26 2.736199534501943e-107 2.70317511399236e-14
225.0 1.5986522515540951e-18 1.5131642290736142e-21 1.0668689148101754e-26 5.208794467040241e-107 1.9071109685586498e-14
226.0 1.1749689095046611e-18 1.1469338859481416e-21 8.522339754570463e-27 9.823000810988891e-107 1.3446528758695278e-14
227.0 8.627429189936465e-19 8.682713563009889e-22 6.796268959547754e-27 1.835389339305869e-106 9.475147724661402e-15
228.0 6.328928895608251e-19 6.565231051795935e-22 5.41080052374189e-27 3.398191624689569e-106 6.672866159812183e-15
229.0 4.638566590841517e-19 4.958319545596241e-22 4.300776198920407e-27 6.235348848691476e-106 4.696760181229698e-15
230.0 3.396667048116933e-19 3.7404280054254767e-22 3.413040203590681e-27 1.1340273185265318e-105 3.3040964916629046e-15
231.0 2.4851262521279404e-19 2.8185292353054464e-22 2.704331189318586e-27 2.04452229436653e-105 2.3231868070032823e-15
232.0 1.8166898260813419e-19 2.1215351963912817e-22 2.1395218376228272e-27 3.654437529228055e-105 1.6326805522412984e-15
233.0 1.3269677518046048e-19 1.5952039742850083e-22 1.6901536861041935e-27 6.476844577493635e-105 1.1468654677147753e-15
234.0 9.684952186811556e-20 1.1982078386859214e-22 1.3332216090590848e-27 1.1383443374231789e-104 8.052417592186003e-16
