200.0 0.0 0.0 0.0 0.0 0.0
201.0 0.0 0.0 0.0 0.0 0.0
202.0 0.0 0.0 0.0 0.0 0.0
203.0 0.0 0.0 0.0 0.0 0.0
204.0 0.0 0.0 0.0 0.0 0.0
205.0 0.0 0.0 0.0 0.0 0.0
206.0 0.0 0.0 0.0 0.0 0.0
207.0 0.0 0.0 0.0 0.0 0.0
208.0 0.0 0.0 0.0 0.0 0.0
209.0 0.0 0.0 0.0 0.0 0.0
210.0 0.0 0.0 0.0 0.0 0.0
211.0 0.0 0.0 0.0 0.0 0.0
212.0 0.0 0.0 0.0 0.0 0.0
213.0 0.0 0.0 0.0 0.0 0.0
214.0 0.0 0.0 0.0 0.0 0.0
215.0 0.0 0.0 0.0 0.0 0.0
216.0 0.0 0.0 0.0 0.0 0.0
217.0 0.0 0.0 0.0 0.0 0.0
218.0 0.0 0.0 0.0 0.0 0.0
219.0 0.0 0.0 0.0 0.0 0.0
220.0 0.0 0.0 0.0 0.0 0.0
221.0 0.0 0.0 0.0 0.0 0.0
222.0 0.0 0.0 0.0 0.0 0.0
223.0 0.0 0.0 0.0 0.0 0.0
224.0 0.0 0.0 0.0 0.0 0.0
225.0 0.0 0.0 0.0 0.0 0.0
226.0 0.0 0.0 0.0 0.0 0.0
227.0 0.0 0.0 0.0 0.0 0.0
228.0 0.0 0.0 0.0 0.0 0.0
229.0 0.0 0.0 0.0 0.0 0.0
230.0 0.0 0.0 0.0 0.0 0.0
231.0 0.0 0.0 0.0 0.0 0.0
232.0 0.0 0.0 0.0 0.0 0.0
233.0 0.0 0.0 0.0 0.0 0.0
234.0 0.0 0.0 0.0 0.0 0.0
235.0 0.0 0.0 0.0 0.0 0.0
236.0 0.0 0.0 0.0 0.0 0.0
237.0 0.0 0.0 0.0 0.0 0.0
238.0 0.0 0.0 0.0 0.0 0.0
239.0 0.0 0.0 0.0 0.0 0.0
240.0 0.0 0.0 0.0 0.0 0.0
241.0 0.0 0.0 0.0 0.0 0.0
242.0 0.0 0.0 0.0 0.0 0.0
243.0 0.0 0.0 0.0 0.0 0.0
244.0 0.0 0.0 0.0 0.0 0.0
245.0 0.0 0.0 0.0 0.0 0.0
246.0 0.0 0.0 0.0 0.0 0.0
247.0 0.0 0.0 0.0 0.0 0.0
248.0 0.0 0.0 0.0 0.0 0.0
249.0 0.0 0.0 0.0 0.0 0.0
250.0 0.0 0.0 0.0 0.0 0.0
251.0 0.0 0.0 0.0 0.0 0.0
252.0 0.0 0.0 0.0 0.0 0.0
253.0 0.0 0.0 0.0 0.0 0.0
254.0 0.0 0.0 0.0 0.0 0.0
255.0 0.0 0.0 0.0 0.0 0.0
256.0 0.0 0.0 0.0 0.0 0.0
257.0 0.0 0.0 0.0 0.0 0.0
258.0 0.0 0.0 0.0 0.0 0.0
259.0 0.0 0.0 0.0 0.0 0.0
260.0 0.0 0.0 0.0 0.0 0.0
261.0 0.0 0.0 0.0 0.0 0.0
262.0 0.0 0.0 0.0 0.0 0.0
263.0 0.0 0.0 0.0 0.0 0.0
264.0 0.0 0.0 0.0 0.0 0.0
265.0 0.0 0.0 0.0 0.0 0.0
266.0 0.0 0.0 0.0 0.0 0.0
267.0 0.0 0.0 0.0 0.0 0.0
268.0 0.0 0.0 0.0 0.0 0.0
269.0 0.0 0.0 0.0 0.0 0.0
270.0 0.0 0.0 0.0 0.0 0.0
271.0 0.0 0.0 0.0 0.0 0.0
272.0 0.0 0.0 0.0 0.0 0.0
273.0 0.0 0.0 0.0 0.0 0.0
274.0 0.0 0.0 0.0 0.0 0.0
275.0 0.0 0.0 0.0 0.0 0.0
276.0 0.0 0.0 0.0 0.0 0.0
277.0 0.0 0.0 0.0 0.0 0.0
278.0 0.0 0.0 0.0 0.0 0.0
279.0 0.0 0.0 0.0 0.0 0.0
280.0 0.0 0.0 0.0 0.0 0.0
281.0 0.0 0.0 0.0 0.0 0.0
282.0 0.0 0.0 0.0 0.0 0.0
283.0 0.0 0.0 0.0 0.0 0.0
284.0 0.0 0.0 0.0 0.0 0.0
285.0 0.0 0.0 0.0 0.0 0.0
286.0 0.0 0.0 0.0 0.0 0.0
287.0 0.0 0.0 0.0 0.0 0.0
288.0 0.0 0.0 0.0 0.0 0.0
289.0 0.0 0.0 0.0 0.0 0.0
290.0 0.0 0.0 0.0 0.0 0.0
291.0 0.0 0.0 0.0 0.0 0.0
292.0 0.0 0.0 0.0 0.0 0.0
293.0 0.0 0.0 0.0 0.0 0.0
294.0 0.0 0.0 0.0 0.0 0.0
295.0 0.0 0.0 0.0 0.0 0.0
296.0 0.0 0.0 0.0 0.0 0.0
297.0 0.0 0.0 0.0 0.0 0.0
298.0 0.0 0.0 0.0 0.0 0.0
299.0 0.0 0.0 0.0 0.0 0.0
300.0 0.0 0.0 0.0 0.0 0.0
301.0 0.0 0.0 0.0 0.0 0.0
302.0 0.0 0.0 0.0 0.0 0.0
303.0 0.0 0.0 0.0 0.0 0.0
304.0 0.0 0.0 0.0 0.0 0.0
305.0 0.0 0.0 0.0 0.0 0.0
306.0 0.0 0.0 0.0 0.0 0.0
307.0 0.0 0.0 0.0 0.0 0.0
308.0 0.0 0.0 0.0 0.0 0.0
309.0 1.0918245227240956e-16 1.82123676469013e-18 4.9382783364329045e-23 4.275844179123322e-87 8.797333417292006e-21
310.0 1.0915788951351053e-16 1.8450302436241624e-18 5.175403660018351e-23 7.429287399302413e-87 9.066906767948455e-21
311.0 1.0913314936185809e-16 1.8689727212853926e-18 5.422262620773532e-23 1.286258222316271e-86 9.34289773865145e-21
312.0 1.0910823160970797e-16 1.8930634978743046e-18 5.679182012959228e-23 2.219114571234071e-86 9.62540923739608e-21
313.0 1.0908313603450327e-16 1.9173018648310855e-18 5.946496872138688e-23 3.815192831702989e-86 9.914544772149174e-21
314.0 1.0905786239834808e-16 1.941687104970267e-18 6.22455059847566e-23 6.536615404248497e-86 1.0210408437578912e-20
315.0 2.1806482089486387e-16 3.932436985223964e-18 1.302739015953642e-22 2.2322011114265249e-85 2.1026209803228075e-20
316.0 2.180135598229448e-16 3.9817905874221825e-18 1.3628581628344203e-22 3.798496779283403e-85 2.164547878368548e-20
317.0 3.26942911509498e-16 6.047150297951601e-18 2.138012109768703e-22 9.663254923805054e-85 3.341825304525949e-20
318.0 3.2686494575290955e-16 6.1220464770964466e-18 2.235396546144709e-22 1.6334264010240888e-84 3.4389738230456686e-20
319.0 4.357152553274213e-16 8.263162857857296e-18 3.1154088958509657e-22 3.6693043376376726e-84 4.717732560171621e-20
320.0 5.44512329520632e-16 1.0455208330075028e-17 4.06935222440907e-22 7.702325554431909e-84 6.066390489838539e-20
321.0 6.53255626640982e-16 1.2698605437963597e-17 5.101364294641743e-22 1.5471313074815356e-83 7.487221578597533e-20
322.0 7.619446034145232e-16 1.499377357613272e-17 6.215751556032659e-22 3.0116675373669443e-83 8.982543251959608e-20
323.0 8.705787148815561e-16 1.7341128952255338e-17 7.416993908680201e-22 5.724716110067684e-83 1.0554716620101758e-19
324.0 1.0879526825445087e-15 2.1934538389310224e-17 9.677499486750301e-22 1.1864614045365995e-82 1.3562385216296853e-19
325.0 1.1964481682840371e-15 2.441345510434132e-17 1.1108745802157826e-21 2.157164223924087e-82 1.5333210856218783e-19
326.0 1.52236812037901e-15 3.143691347348761e-17 1.4750087285768355e-21 4.523922626343561e-82 2.0053877142310515e-19
327.0 1.7394073912331232e-15 3.634751121283937e-17 1.758194095399666e-21 8.493285277104345e-82 2.354758679386027e-19
328.0 2.1737032112503102e-15 4.5961621559885175e-17 2.2916284845709956e-21 1.7387552126887909e-81 3.023704957371928e-19
329.0 2.4991150324464608e-15 5.346529098454054e-17 2.7472460351156966e-21 3.265014535456228e-81 3.57147640409567e-19
330.0 3.0416121589564306e-15 6.583385156464453e-17 3.485558551278356e-21 6.471010509966999e-81 4.464951056575867e-19
331.0 3.583821484280302e-15 7.847312810308533e-17 4.280189988153937e-21 1.2379538709472512e-80 5.403064643323318e-19
332.0 4.2343123212156744e-15 9.378996118986555e-17 5.2691380415818875e-21 2.3678969315344133e-80 6.55522867582244e-19
333.0 5.1015390633866176e-15 1.1429929003674458e-16 6.612881911690703e-21 4.605177227953261e-80 8.108643404896796e-19
334.0 5.968295902744165e-15 1.3524828230145184e-16 8.056874075038404e-21 8.671922813554177e-80 9.738024083405611e-19
335.0 7.16003442050815e-15 1.640990734948979e-16 1.00635864836851e-20 1.669805713769538e-79 1.1990608352307398e-18
336.0 8.45957429917561e-15 1.960739562889166e-16 1.2376656334530252e-20 3.1576354428163394e-79 1.453827675898698e-18
337.0 9.975247427164874e-15 2.338010728827238e-16 1.5187709565162523e-20 5.942751371126407e-79 1.758975209455075e-18
338.0 1.1815265846135125e-14 2.800199890672209e-16 1.8716448346485563e-20 1.1203566733463462e-78 2.1373963053997383e-18
339.0 1.3979352759604078e-14 3.3498615780058613e-16 2.3034394474822877e-20 2.104059156484756e-78 2.5939919029433616e-18
340.0 1.6467227876425042e-14 3.9895724139181223e-16 2.8217554929302615e-20 3.923458921823809e-78 3.1338420353464584e-18
341.0 1.9386914165934317e-14 4.748458539540196e-16 3.453957255796333e-20 7.292309243184038e-78 3.783345279818154e-18
342.0 2.2738032955611624e-14 5.62998518775114e-16 4.2108683616889283e-20 1.3466581451246555e-77 4.5495355350611586e-18
343.0 2.673669226095332e-14 6.691831083716489e-16 5.1456344741668546e-20 2.4866271848089708e-77 5.484101440761744e-18
344.0 3.1490533817077714e-14 7.966600162315303e-16 6.296897063299056e-20 4.5871403214833534e-77 6.6206215211030364e-18
345.0 3.6890700346410433e-14 9.432756295055734e-16 7.662711358102448e-20 8.394760075105743e-77 7.948669232318151e-18
346.0 4.326106162561171e-14 1.1179460535938336e-15 9.33224752470342e-20 1.5339038007085567e-76 9.551506434002559e-18
347.0 5.0708860638285366e-14 1.3242895838002464e-15 1.1357997769595569e-19 2.794372021178585e-76 1.1470824846116197e-17
348.0 5.934120292473372e-14 1.5660462963548226e-15 1.3797781975198314e-19 5.069388402318628e-76 1.3751266069712615e-17
349.0 6.937311227715284e-14 1.8499606916783655e-15 1.6741180530973619e-19 9.164275536775725e-76 1.6466186497707183e-17
350.0 8.101934272461963e-14 2.1830177266519944e-15 2.0287724820433953e-19 1.6509033754031646e-75 1.9694572655038962e-17
351.0 9.46023679084633e-14 2.5753849488639984e-15 2.457564439916318e-19 2.9661179305887835e-75 2.3548152474839795e-17
352.0 1.1022833127322694e-13 3.03165356477272e-15 2.9700498964204273e-19 5.304808801480847e-75 2.809225135364539e-17
353.0 1.2843493710563537e-13 3.568539582032447e-15 3.5886523982547864e-19 9.46445129616314e-75 3.3508652401258265e-17
354.0 1.4954341741667812e-13 4.197306331574428e-15 4.332155949922547e-19 1.6833325652227465e-74 3.993595198420816e-17
355.0 1.7398243962925872e-13 4.9326470354533236e-15 5.2244716326000795e-19 2.9844330166971806e-74 4.755192266700382e-17
356.0 2.021801043023767e-13 5.7897490514008805e-15 6.291988380957762e-19 5.272551142126284e-74 5.654711545864632e-17
357.0 2.346717322272501e-13 6.787415756830322e-15 7.567212092390706e-19 9.282178927418384e-74 6.715620069880571e-17
358.0 2.723152115991302e-13 7.954516317670591e-15 9.096754706629902e-19 1.6298858080519202e-73 7.972507485154935e-17
359.0 3.1564410828202795e-13 9.311375036776566e-15 1.0921097089389781e-18 2.852179648038193e-73 9.452861077351805e-17
360.0 3.6562201932980026e-13 1.0891783134374402e-14 1.3099966274463895e-18 4.976357702073939e-73 1.1199169154338323e-16
361.0 4.2310357525892584e-13 1.2727417775477933e-14 1.5695304421696406e-18 8.654468552490756e-73 1.3253598299683114e-16
362.0 4.892650938146973e-13 1.4860774568037867e-14 1.878750680683961e-18 1.500634668256979e-72 1.5671523228163202e-16
363.0 5.652812679997531e-13 1.7335734871423662e-14 2.246511922596491e-18 2.593958484997157e-72 1.8512203244887808e-16
364.0 6.525402517954596e-13 2.0204236674389864e-14 2.6834201779067326e-18 4.470046655682133e-72 2.1846127593626622e-16
365.0 7.527508025765495e-13 2.352995336962368e-14 3.2024956137343353e-18 7.680842164789587e-72 2.575962715464628e-16
366.0 8.677267486574867e-13 2.7381985038876033e-14 3.8185247470564e-18 1.315975544082052e-71 3.0348727652344673e-16
367.0 9.993867727287527e-13 3.183502795913085e-14 4.548220954944592e-18 2.2478521154767915e-71 3.5719770067776596e-16
368.0 1.1500764317355932e-12 3.697990665229998e-14 5.411911328901109e-18 3.8282463766295516e-71 4.2001822309604456e-16
369.0 1.3225673903819996e-12 4.292421285281214e-14 6.4339711990451426e-18 6.5014064796567e-71 4.934860108250494e-16
370.0 1.5198419578119357e-12 4.978591742765876e-14 7.642211023592149e-18 1.1010043847834438e-70 5.79322927409455e-16
371.0 1.74509265715752e-12 5.769370649750198e-14 9.068197540932873e-18 1.8590984837683658e-70 6.79447776495046e-16
372.0 2.0022581251337655e-12 6.680521468834914e-14 1.0750474827505332e-17 3.130377803294195e-70 7.96202275558741e-16
373.0 2.2955928161573754e-12 7.729371180723116e-14 1.2733018586043402e-17 5.256190222390644e-70 9.322122804018584e-16
374.0 2.6299879280422005e-12 8.935953448085484e-14 1.5067584973394203e-17 8.801230693186995e-70 1.0905399476195706e-15
375.0 3.010863016269617e-12 1.0322739646716686e-13 1.781391264628599e-17 1.4696539095426617e-69 1.2746716303135148e-15
376.0 3.4444862829553448e-12 1.1915833784682498e-13 2.1042476676064807e-17 2.447433908477618e-69 1.4886866906221998e-15
377.0 3.937651680710469e-12 1.374398286372961e-13 2.483361839302771e-17 4.064631633915498e-69 1.7371610021612803e-15
378.0 4.498213006534137e-12 1.5840546212159555e-13 2.9281940883327233e-17 6.732294558880087e-69 2.0254405668544502e-15
379.0 5.134867795817386e-12 1.8242900420380265e-13 3.449638989194285e-17 1.112090577051547e-68 2.3596012799450437e-15
380.0 5.857583426574828e-12 2.099410704842255e-13 4.060461329137622e-17 1.8321984285110216e-68 2.746700051685514e-15
